FOODID;FOODNAME;FOODTYPE;PROCESS;EDPORT;IGCLASS;IGCLASSP;FUCLASS;FUCLASSP
33221;Jogurtti, maustettu, rasvaa 1 %, laktoositon;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33222;Jauhelihapihvi, pannupihvi, horeca, findus;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
33225;Jauhelihapihvi, lindströminpihvi, horeca, findus;DISH;BAK;100;DISH;NONINGR;MINCMED;MEATDTOT
33226;Jogurtti, maustettu, rasvaton, vl, a-, e- ja d-vitamiineja, kuitua;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33245;(arc)jogurtti, maustamaton, luonto+, rasvaton, vl, d-vit 1 ug, kuitua, prob.;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33251;Tilapia, uunissa;FOOD;BAK;100;FISH;FISHTOT;FISH;FISHDTOT
33263;Ruissipsi;DISH;BAK;100;DISH;NONINGR;SNACK;MISCTOT
33264;Viili, kerrosviili, rasvaa 1 %, laktoositon, osittain keinotekoisesti makeutettu;FOOD;IND;100;SMILK;MILKTOT;MILKCURL;MILKDTOT
33265;Pähkinä, cashewpähkinä, suklaakuorrutus;FOOD;IND;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
33266;Pähkinä, cashewpähkinä, jogurttikuorrutus;FOOD;IND;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
33267;Banaanilastu, kuivattu banaani, jogurttikuorrutus;FOOD;IND;100;FRUITOTH;FRUITTOT;SNACK;MISCTOT
33268;Ananas, kuivattu, jogurttikuorrutus;FOOD;IND;100;FRUITOTH;FRUITTOT;SNACK;MISCTOT
33269;Omenalastu;FOOD;DRIE;100;APPLE;FRUITTOT;SNACK;MISCTOT
33271;Pasta carbonara, hk via, valmisateria;DISH;BAK;100;DISH;NONINGR;PASTAADD;CEBAKTOT
33272;Välipalapatukka, suklaa-muropatukka, kellogg´s coco pops rocks, täydennetty;FOOD;IND;100;SWEET;SUGARTOT;SWEET;SUGARTOT
33273;Pizza, kanapizza, atria;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
33274;Pizza, kolmen juuston pizza, atria;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
33276;Broilerfileet ja kermassa haudutetut kasvikset, kokkikartano, valmisateria;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
33278;Kalakeitto, täyteläinen lohikeitto, kokkikartano snellman, valmisateria;DISH;BOIL;100;DISH;NONINGR;FISHSOUP;FISHDTOT
33279;Tomaattikeitto, tomaatti-vuohenjuustokeitto, kokkikartano snellman, valmisateria;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
33280;Jogurtti, maustettu, rasvaa 2 %, laktoositon, d-vit 1 ug;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33281;Wieninleike ja muusi, kokkikartano snellman, valmisateria;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
33282;Paprika, keitetty, suolaton;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
33284;Jogurtti, maustamaton, rasvaton, laktoositon, d-vit 1 ug;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33295;Jogurtti, maustamaton, a+, rasvaton, vl, d-vit 1 ug;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33298;Jogurtti, luonnonjogurtti ja marjamysli, a+, rasvaa 3,5 %, vl, d-vit 0,9 ug;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33304;Urheilujuomatiiviste, hiilihydraattijuoma, dexal heavy, laimennettu;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33305;Urheilujuomatiiviste, hiilihydraattijuoma, dexal light, laimennettu;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33307;Punainen currybroileri jasmiiniriisillä, kitchen joy thai-cube, valmisateria;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
33308;Hoki, hokikala, uunissa;DISH;BAK;100;DISH;NONINGR;FISH;FISHDTOT
33309;Pangasius, haimonni, filee, uunissa;DISH;BAK;100;DISH;NONINGR;FISH;FISHDTOT
33310;Pangasius, haimonni, filee, paistettu;DISH;FRIE;100;DISH;NONINGR;FISH;FISHDTOT
33311;Hoki, hokikala, paistettu;DISH;FRIE;100;DISH;NONINGR;FISH;FISHDTOT
33312;Tilapia, paistettu;DISH;FRIE;100;DISH;NONINGR;FISH;FISHDTOT
33313;Panang currybroileri jasmiiniriisillä, kitchen joy thai-cube, valmisateria;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
33315;Hapanimeläbroileri jasmiiniriisillä, kitchen joy thai-cube, valmisateria;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
33316;Pangasius, leivitetty, paistettu;DISH;FRIE;100;DISH;NONINGR;FISH;FISHDTOT
33317;Urheilujuomatiiviste, hiilihydraattijuoma, dexal light;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33318;Kala-riisilaatikko, vaalea tuontikala, ruokakermaa;DISH;BAK;100;DISH;NONINGR;FISHCASS;FISHDTOT
33319;Tuontikala, vaalea, pangasius/tilapia/hoki, keskiarvo;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
33320;Tuontikala, vaalea, pangasius/tilapia/hoki, keskiarvo, keitetty, ei suolaa;FOOD;BOIL;100;FISH;FISHTOT;FISH;FISHDTOT
33321;Kala-kasviskeitto, vaalea tuontikala, vesi;DISH;BOIL;100;DISH;NONINGR;FISHSOUP;FISHDTOT
33323;Urheilujuomatiiviste, hiilihydraattijuoma, dexal heavy;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33324;Tikka masala broileria jasmiiniriisillä, kitchen joy thai-cube, valmisateria;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
33329;Punaista kasviscurrya jasmiiniriisillä, kitchen joy thai-cube, valmisateria;DISH;BOIL;100;DISH;NONINGR;VEGDISH;VEGDITOT
33332;Kala-juurespata, vaalea tuontikala;DISH;BOIL;100;DISH;NONINGR;FISHSOUP;FISHDTOT
33333;Teriyaki-kanaa riisillä chilikastikkeessa, kitchen joy thai-cube, valmisateria;DISH;BOIL;100;DISH;NONINGR;POULTDI;MEATDTOT
33334;Urheilujuoma, proteiinijuoma, pro fx zero carb;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33337;Tuontikala, vaalea, pangasius/tilapia/hoki, keskiarvo, uunissa, ei suolaa;FOOD;BAK;100;FISH;FISHTOT;FISH;FISHDTOT
33338;Urheilujuoma, hiilihydraattijuoma, leader carbo energy;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33339;Broilerifilee, hunajamarinadi, raaka;FOOD;MIX;100;POULTRY;MEATTOT;POULTDI;MEATDTOT
33342;Rahka, maustettu, rasvaa 4,5 %, valio rahkavaahto, laktoositon;FOOD;IND;100;SMILK;MILKTOT;MILKPUDD;MILKDTOT
33343;Urheilujuoma, proteiinijuoma, leader protein 40;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33344;(arc)rahka, maustettu, rasvaa 2,9 %, välipalarahka, valio, vl;FOOD;IND;100;SMILK;MILKTOT;MILKPUDD;MILKDTOT
33345;Pulla, laskiaispulla, hillo ja mantelimassa;DISH;MIX;100;DISH;NONINGR;BUN;CEBAKTOT
33346;Pulla, keskirasvainen, kevytmaito;DISH;BAK;100;DISH;NONINGR;BUN;CEBAKTOT
33353;Makkaraperunat, kaikilla mausteilla, grilliruoka;DISH;FRIE;100;DISH;NONINGR;SAUSDISH;MEATDTOT
33355;Makkaraperunat, ilman mausteita, grilliruoka;DISH;FRIE;100;DISH;NONINGR;SAUSDISH;MEATDTOT
33356;(arc)jogurtti, maustettu, activia, rasvaa 3 %, vl, probiootteja;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33357;Kahvi, murukahvi, pikakahvi, valmistamaton;FOOD;DRIE;100;INGRMIS;INGRTOT;INGRMISC;MISCTOT
33360;Urheilujuoma, proteiini-hiilihydraattijuoma, pro fx recovery;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33363;Broilerifilee, marinoitu, paistettu öljyssä;DISH;FRIE;100;DISH;NONINGR;POULTDI;MEATDTOT
33364;Broilerifilee, marinoitu, uunissa;DISH;BAK;100;DISH;NONINGR;POULTDI;MEATDTOT
33365;Broilerifileesuikale, marinoitu, paistettu;DISH;FRIE;100;DISH;NONINGR;POULTDI;MEATDTOT
33367;Urheilujuoma, proteiini-hiilihydraattijuoma, leader recovery;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33368;Kebab ranskalaisilla, grilliruoka;DISH;FRIE;100;DISH;NONINGR;MEATCASS;MEATDTOT
33370;Kebabliha, lihapitoisuus 75 %;DISH;GRIL;100;DISH;NONINGR;MSTEAK;MEATDTOT
33371;Kebab riisillä, grilliruoka;DISH;FRIE;100;DISH;NONINGR;MEATCASS;MEATDTOT
33372;Urheilujuoma, proteiini-hiilihydraattijuoma, tuotekeskiarvo;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33374;Kebab iskender, grilliruoka;DISH;FRIE;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33375;Urheilujuoma, hiilihydraattijuoma, tuotekeskiarvo;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33376;Urheilujuoma, proteiinijuoma, tuotekeskiarvo;FOOD;IND;100;SDRINK;BEVTOT;DRSPORT;BEVTOT
33377;Nakkisämpylä, hot dog, kaikilla mausteilla, grilliruoka;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33378;Nakkisämpylä, hot dog, ilman mausteita, grilliruoka;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33380;Porilainen, kaikilla mausteilla, grilliruoka;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33382;Lohi, lämminsavustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
33383;Lihapiirakka, nakkilihapiirakka kaikilla mausteilla, grilliruoka;DISH;FRIE;100;DISH;NONINGR;BAKSALT;CEBAKTOT
33384;Porilainen, ilman mausteita, grilliruoka;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33385;Lihapiirakka, nakkilihapiirakka ilman mausteita, grilliruoka;DISH;FRIE;100;DISH;NONINGR;BAKSALT;CEBAKTOT
33386;Misokeitto, miso shiru, sisältää tofua;DISH;BOIL;100;DISH;NONINGR;VEGSOUP;VEGDITOT
33387;Sushi, lohi, ilman levää, nigiri;DISH;MIX;100;DISH;NONINGR;FISHDOTH;FISHDTOT
33389;Sushi, ravun pyrstö, ilman levää, nigiri;DISH;MIX;100;DISH;NONINGR;FISHDOTH;FISHDTOT
33390;Munakas, tamago, japanilainen munakas;DISH;FRIE;100;DISH;NONINGR;EGGMIX;EGGDISH
33391;Sushi, munakas, tamago, nigiri;DISH;MIX;100;DISH;NONINGR;EGGMIX;EGGDISH
33392;Sushi, levärulla, tonnikala, maki;DISH;MIX;100;DISH;NONINGR;FISHDOTH;FISHDTOT
33394;Sushi, levärulla, kurkku, maki;DISH;MIX;100;DISH;NONINGR;VEGDISH;VEGDITOT
33395;Perunasosejauhe, valmistamaton, rainbow;FOOD;DRIE;100;POTAPROD;POTATOT;POTACOOK;POTATOT
33396;Perunasosejauhe, valmistamaton, pirkka/felix;FOOD;DRIE;100;POTAPROD;POTATOT;POTACOOK;POTATOT
33397;Perunasosejauhe, valmistamaton, eldorado;FOOD;DRIE;100;POTAPROD;POTATOT;POTACOOK;POTATOT
33398;Perunasose, vesi, perunasosejauheesta, eldorado;DISH;BOIL;100;DISH;NONINGR;POTACOOK;POTATOT
33399;Perunasose, vesi, perunasosejauheesta, rainbow;DISH;BOIL;100;DISH;NONINGR;POTACOOK;POTATOT
33400;Perunasose, vesi, perunasosejauheesta, pirkka/felix;DISH;BOIL;100;DISH;NONINGR;POTACOOK;POTATOT
33402;Mannapuuro, vispipuuro, puolukka, pirkka/saarioinen;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
33403;Ateriankorvike, proteiinipatukka, 54 % proteiinia, maxim;FOOD;IND;100;SPECFOOD;DIETTOT;MEALREP;SPECTOT
33404;Rahka, maustettu, danio, rasvaa 3 %;FOOD;IND;100;SMILK;MILKTOT;MILKPUDD;MILKDTOT
33405;Rahka, maustettu, danio stracciatella, rasvaa 4,4 %;FOOD;IND;100;SMILK;MILKTOT;MILKPUDD;MILKDTOT
33406;Perunalaatikko, jauheliha-pekonikiusaus, hk, valmisateria;DISH;BAK;100;DISH;NONINGR;MEATCASS;MEATDTOT
33408;Siika, lämminsavustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
33409;Kirjolohifilee, kylmäsavustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
33410;Jogurtti, maustettu, rasvaa 2 %;FOOD;IND;100;SMILK;MILKTOT;YOGHURT;MILKDTOT
33414;Kirjolohifilee, lämminsavustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
33415;Kala, lämminsavustettu, keskiarvo;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
33419;Kirjolohifilee;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
33420;Lohifilee, kylmäsavustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
33421;Sekaleipä, vähähiilihydraattinen, teollinen, tuotekeskiarvo;DISH;BAK;100;DISH;NONINGR;BRMIX;CEBAKTOT
33424;Makrilli, savustettu;FOOD;SMOK;100;FISHPROD;FISHTOT;FISHDOTH;FISHDTOT
33428;Kahvi, kahvijuoma, murukahvi, pikakahvi, keitetty;FOOD;BOIL;100;COFFEE;BEVTOT;COFFEE;BEVTOT
33432;Makeinen, vohvelia ja suklaata, suffeli, fazer;FOOD;IND;100;CHOCOLAT;SUGARTOT;CHOCOL;SUGARTOT
33433;Basilika, kuivattu;FOOD;DRIE;100;HERB;FLAVTOT;SPICES;MISCTOT
33434;Vanukas, mannavanukas;DISH;BAK;100;DISH;NONINGR;MILKPUDD;MILKDTOT
33436;Ruusunmarja, kuivattu;FOOD;DRIE;100;BERRY;FRUITTOT;SNACK;MISCTOT
33438;Kahvi, caffe latte, makeuttamaton, rasvaton maito;FOOD;MIX;100;COFFEE;BEVTOT;COFFEE;BEVTOT
33439;Kahvi, caffe latte, makeuttamaton, kevytmaito;FOOD;MIX;100;COFFEE;BEVTOT;COFFEE;BEVTOT
33440;Maito, kevytmaito, keitetty;DISH;BOIL;100;DISH;NONINGR;MILKHF;MILKDTOT
33441;Kahvi, cappuccino, makeuttamaton, kevytmaito;FOOD;MIX;100;COFFEE;BEVTOT;COFFEE;BEVTOT
33442;Kahvi, caffe latte, makeuttamaton, soijajuoma;FOOD;MIX;100;COFFEE;BEVTOT;COFFEE;BEVTOT
33447;Makeinen, vaahtokarkki, vaahtokaramelli;FOOD;IND;100;SWEET;SUGARTOT;SWEET;SUGARTOT
33448;Kaurapuuro, kevytmaito, suolaton;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
33449;Juusto, tuotekeskiarvo;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
33452;Soijavälipala, hapatettu, maustamaton, rasvaa 2,3 %;FOOD;IND;100;SOYAPROD;LEGUTOT;YOGHURT;MILKDTOT
33454;Maitokastike, juustokastike, kevytmaito, rasva-jauhosuurus, ruoanvalmistusrasva;DISH;BOIL;100;DISH;NONINGR;FATSAUCE;FATTOT
33455;Ruskea kastike, vesi-jauhosuurus, ei rasvaa;DISH;BOIL;100;DISH;NONINGR;FATSAUCE;FATTOT
33456;Pinaatti;FOOD;RAW;100;VEGLEAF;VEGTOT;VEGFRESH;VEGDITOT
33457;Pizza, kinkkupizza;DISH;BAK;100;DISH;NONINGR;PIZZA;CEBAKTOT
33458;Poro-rieskarulla;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33459;Hernekeitto, naudanpaistijauheliha;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
33460;Täytetty leipä, patonki, kinkku, subway;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33461;Kaalikeitto, porkkanaa, keskirasvainen nauta;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
33462;Täytetty leipä, patonki, tonnikala, subway;DISH;MIX;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33464;Kaalipata, soijarouhe;DISH;BOIL;100;DISH;NONINGR;VEGDISH;VEGDITOT
33465;Juusto, halloumijuusto, vuohenmaito, rasvaa 22 %;FOOD;IND;100;CHEESE;MILKTOT;CHEESOFT;MILKDTOT
33466;Maito, keskiarvo, d-vitamiinia 1 ug;FOOD;IND;100;MILK;MILKTOT;MILKLF;MILKDTOT
33469;Smoothie, marja/hedelmä-jogurttijuoma, jogurtti ja maito;DISH;MIX;100;DISH;NONINGR;MILKLF;MILKDTOT
33471;Pulla, keskirasvainen, luontaisesti gluteeniton, kotitekoinen, kevytmaito;DISH;BAK;100;DISH;NONINGR;BUN;CEBAKTOT
33472;Smoothie, marja/hedelmäjuoma;DISH;MIX;100;DISH;NONINGR;FRUFRESH;FRUDITOT
33473;Pulla, keskirasvainen, gluteeniton, kotitekoinen, kevytmaito, vehnätärkkelys;DISH;BAK;100;DISH;NONINGR;BUN;CEBAKTOT
33474;Pulla, keskirasvainen, gluteeniton, kotitekoinen, vesi, vehnätärkkelys;DISH;BAK;100;DISH;NONINGR;BUN;CEBAKTOT
33477;Wokatut kasvikset, sipuli, paprika, kesäkurpitsa, porkkana, tomaatti, tuoreet;DISH;FRIE;100;DISH;NONINGR;VEGPOT;VEGDITOT
33478;Turska, uunissa;DISH;BAK;100;DISH;NONINGR;FISH;FISHDTOT
33479;Porokeitto;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
33482;Tapas, marinoidut herkkusienet, oliiviöljy;DISH;MIX;100;DISH;NONINGR;MUSHRDI;VEGDITOT
33484;Jalapeno, säilyke, etikkaliemi;FOOD;CANN;73;VEGFRU;VEGTOT;VEGCANN;VEGDITOT
33485;Tapas, tuorejuustotäytteinen jalapeno, oliiviöljy;DISH;MIX;73;DISH;NONINGR;VEGCANN;VEGDITOT
33486;(arc) margariini 60%, keiju deli voimakas, d-vit 20 ug;FOOD;IND;100;FATVEG;FATTOT;BRFMARG;FATTOT
33487;Kasvirasvalevite 70%, keiju laktoositon, catering, d-vit 20 ug;FOOD;IND;100;FATVEG;FATTOT;BRFMARG;FATTOT
33488;Margariini 40%, keiju kevyt laktoositon, catering, d-vit 20 ug;FOOD;IND;100;FATLVEG;FATTOT;BRFLOWF;FATTOT
33489;Margariini 60%, keiju normaalisuolainen, catering, d-vit 20 ug;FOOD;IND;100;FATVEG;FATTOT;BRFMARG;FATTOT
33491;Savuporokeitto;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
33492;Lihapata, lapinpaisti, poro, sika, juurekset;DISH;BAK;100;DISH;NONINGR;MEATPOT;MEATDTOT
33493;Jauhelihakastike, tomaattinen, poro, suurustamaton, ranskankermaa;DISH;BOIL;100;DISH;NONINGR;MINCMED;MEATDTOT
33494;Paprika, punainen, säilyke;FOOD;CANN;100;VEGFRU;VEGTOT;VEGCANN;VEGDITOT
33495;Poro-juustopiirakka, muropohja;DISH;BAK;100;DISH;NONINGR;BAKSALT;CEBAKTOT
33496;Kasvirasvalevite 70%, becel gold, d-vit 20 ug;FOOD;IND;100;FATVEG;FATTOT;BRFMARG;FATTOT
33498;Broilerinleike, leivitetty, juustotäyte, paistettu;DISH;FRIE;100;DISH;NONINGR;POULTDI;MEATDTOT
33499;Soijarouhe, vaalea tai tumma;FOOD;RAW;100;SOYAPROD;LEGUTOT;INGRMISC;MISCTOT
33501;Tofu, soijavalmiste;FOOD;IND;100;SOYAPROD;LEGUTOT;INGRMISC;MISCTOT
33502;Nakki, soijanakki;FOOD;IND;100;SOYAPROD;LEGUTOT;VEGDISH;VEGDITOT
33519;Makeutusaine, stevia, canderel green -jauhe;FOOD;IND;100;SWEAGE;INGRTOT;INGRMISC;MISCTOT
33520;Makeutusaine, stevia, canderel green -puriste;FOOD;IND;100;SWEAGE;INGRTOT;INGRMISC;MISCTOT
33521;Makeutusaine, stevia, canderel green -stick;FOOD;IND;100;SWEAGE;INGRTOT;INGRMISC;MISCTOT
33525;Rasvajauhe, elintarviketeollisuuden raaka-aine;FOOD;X;100;FATHARD;FATTOT;FATPROD;FATTOT
33531;Pulla, mustikka-vadelmapitko, pullava, oululainen, fazer;DISH;BAK;100;DISH;NONINGR;BUN;CEBAKTOT
33534;Nakki, kevyt kalkkunanakki, keitetty;DISH;BOIL;100;DISH;NONINGR;SAUSDISH;MEATDTOT
33535;Riisipuuro, uunissa, maito, puuroriisi, suola;DISH;BAK;100;DISH;NONINGR;PORR;CEBAKTOT
33536;Porokeitto, peruna, porkkana;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
33537;Hirvenlihakeitto, peruna, porkkana;DISH;BOIL;100;DISH;NONINGR;MEATSOUP;MEATDTOT
33540;Broilerinuggetti, kananpojan paneroidut nuggetit, hk/kariniemi;DISH;FRIE;100;DISH;NONINGR;POULTDI;MEATDTOT
33542;Suklaa, tumma, 80 %;FOOD;IND;100;CHOCOLAT;SUGARTOT;CHOCOL;SUGARTOT
33549;Kananmunajauhe, elintarviketeollisuuden raaka-aine;FOOD;DRIE;100;EGG;EGGTOT;EGGS;EGGDISH
33550;Valkuaisjauhe, elintarviketeollisuuden raaka-aine;FOOD;DRIE;100;EGG;EGGTOT;EGGS;EGGDISH
33551;Keltuaisjauhe, elintarviketeollisuuden raaka-aine;FOOD;DRIE;100;EGG;EGGTOT;EGGS;EGGDISH
33553;Maustekastike, hapanimelä, dippikastike;FOOD;MIX;100;FLAVSAUC;FLAVTOT;SPISAUCE;MISCTOT
33554;Juusto, polar täyteläinen, 28 % rasvaa, valio;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
33555;Juusto, polar 5 % rasvaa, valio;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
33556;Juusto, polar 15 % rasvaa, valio;FOOD;IND;100;CHEESE;MILKTOT;CHEESHAR;MILKDTOT
33558;Keksi, suolakeksi, pirkka/rainbow;DISH;BAK;100;DISH;NONINGR;BISCUIT;CEBAKTOT
33559;Mansikkahillo, teollinen, sokeria 46 %;FOOD;CANN;100;FRUITCAN;FRUITTOT;JAM;FRUDITOT
33561;Porsaannuggetti, rypsiporsasnuggetti, hk;DISH;FRIE;100;DISH;NONINGR;MSTEAK;MEATDTOT
33562;Kasvispyörykkä, hälsans kök, sisältää gluteenia;DISH;BAK;100;DISH;NONINGR;VEGDISH;VEGDITOT
33564;Lohifilee, uunissa;DISH;BAK;100;DISH;NONINGR;FISH;FISHDTOT
33565;Pakastekasvissekoitus, porkkana-papu-parsakaali-kukkakaali;DISH;FROZ;100;DISH;NONINGR;VEGFRESH;VEGDITOT
33566;Salaatti, punajuurisalaatti, felix punajuuri tuoresalaatti;DISH;MIX;100;DISH;NONINGR;SALADMIX;SALADTOT
33568;Pähkinä-hedelmä-sekoitus;FOOD;MIX;100;SNACK;INDTOT;SNACK;MISCTOT
33569;Pähkinäsekoitus, suolaton;FOOD;MIX;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
33579;Pähkinäsekoitus, suolattu;FOOD;BAK;100;NUTSEED;LEGUTOT;SNACK;MISCTOT
33583;Latva-artisokka, keitetty;DISH;BOIL;100;DISH;NONINGR;VEGPOT;VEGDITOT
33584;Piimä, ab-piimä, rasvaa 2 %, probiootteja;FOOD;IND;100;SMILK;MILKTOT;SMILK;MILKDTOT
33585;Maissipuuro, polenta, maito, suolaa;DISH;BOIL;100;DISH;NONINGR;PORR;CEBAKTOT
33586;Jäätelö, snickers;FOOD;IND;100;ICECREAM;MILKTOT;ICECREAM;MILKDTOT
33587;Kala, painotettu keskiarvo;FOOD;RAW;100;FISH;FISHTOT;FISH;FISHDTOT
33588;Munakas, kasvismunakas;DISH;FRIE;100;DISH;NONINGR;EGGMIX;EGGDISH
33589;Kala, painotettu keskiarvo, keitetty, suolaton;DISH;BOIL;100;DISH;NONINGR;FISH;FISHDTOT
33590;Kala, painotettu keskiarvo, paistettu;DISH;FRIE;100;DISH;NONINGR;FISH;FISHDTOT
33592;Täytetty leipä, panini, kana, mr panini;DISH;ROAS;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33594;Välipalajuoma, mehukatti hedelmävälipala, keskiarvo;DISH;MIX;100;DISH;NONINGR;FRUBJUIC;FRUDITOT
33596;Kaurajuoma, maustamaton, tuotekeskiarvo;FOOD;MIX;100;OATBAR;CERTOT;VEGJUICE;VEGDITOT
33597;Soijajuoma, maustamaton, tuotekeskiarvo;FOOD;MIX;100;SOYAPROD;LEGUTOT;VEGJUICE;VEGDITOT
33598;Keksi, teollinen, tuotekeskiarvo;DISH;MIX;100;DISH;NONINGR;BISCUIT;CEBAKTOT
33599;Pinaattikeitto, teollinen, tuotekeskiarvo;DISH;MIX;100;DISH;NONINGR;VEGSOUP;VEGDITOT
33600;Riisijuoma, maustamaton, tuotekeskiarvo;FOOD;MIX;100;RICE;CERTOT;VEGJUICE;VEGDITOT
33601;Perunasosejauhe, valmistamaton, tuotekeskiarvo;FOOD;MIX;100;POTAPROD;POTATOT;POTACOOK;POTATOT
33602;Perunasose, vesi, perunasosejauheesta, tuotekeskiarvo;DISH;BOIL;100;DISH;NONINGR;POTACOOK;POTATOT
33603;Salaatti, italiansalaatti, majoneesikastike, teollinen, tuotekeskiarvo;DISH;MIX;100;DISH;NONINGR;SALADMIX;SALADTOT
33604;Salaatti, perunasalaatti, majoneesikastike, teollinen, tuotekeskiarvo;DISH;MIX;100;DISH;NONINGR;SALADMIX;SALADTOT
33605;Karjalanpiirakka, teollinen, tuotekeskiarvo;DISH;MIX;100;DISH;NONINGR;BAKSALT;CEBAKTOT
33606;Täytetty leipä, panini, kinkku-salami, mr panini;DISH;ROAS;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33608;Täytetty leipä, panini, mozzarella, mr panini;DISH;ROAS;100;DISH;NONINGR;SANDWICH;CEBAKTOT
33609;Jauhelihapihvi, teollinen, tuotekeskiarvo;DISH;MIX;100;DISH;NONINGR;MINCMED;MEATDTOT
33612;Lihapulla, teollinen, tuotekeskiarvo;DISH;MIX;100;DISH;NONINGR;MINCMED;MEATDTOT
33613;Keksi, digestive välipalakeksi, teollinen, tuotekeskiarvo;DISH;MIX;100;DISH;NONINGR;BISCUIT;CEBAKTOT
