FOODID;CONFDID;AMOUNT;FOODUNIT;MASS;EVREMAIN;RECYEAR
32525;1;85,00;G;85,00;100;2011
32525;162;65,00;G;65,00;100;2011
32525;448;300,00;G;300,00;90;2011
32526;922;1000,00;G;1000,00;90;2011
32526;1;85,00;G;85,00;100;2011
32526;162;65,00;G;65,00;100;2011
32526;447;300,00;G;300,00;90;2011
32556;922;73,90;G;73,90;100;2011
32556;110;4,00;G;4,00;100;2011
32556;672;6,00;G;6,00;100;2011
32556;500;3,80;G;3,80;100;2011
32556;79;0,70;G;0,70;100;2011
32556;1;0,30;G;0,30;100;2011
32556;535;0,30;G;0,30;100;2011
32556;33456;11,00;G;11,00;85;2011
32557;922;68,50;G;68,50;100;2011
32557;110;3,00;G;3,00;100;2011
32557;672;8,50;G;8,50;100;2011
32557;500;5,70;G;5,70;100;2011
32557;79;0,50;G;0,50;100;2011
32557;1;0,50;G;0,50;100;2011
32557;535;0,30;G;0,30;100;2011
32557;33456;13,00;G;13,00;85;2011
32558;922;70,40;G;70,40;100;2011
32558;110;2,00;G;2,00;100;2011
32558;672;6,00;G;6,00;100;2011
32558;79;0,80;G;0,80;100;2011
32558;1;0,50;G;0,50;100;2011
32558;535;0,30;G;0,30;100;2011
32558;27;2,00;G;2,00;100;2011
32558;530;5,00;G;5,00;100;2011
32558;33456;13,00;G;13,00;85;2011
32560;684;500,00;G;500,00;85;2011
32560;110;22,50;G;22,50;100;2011
32560;30;2,00;G;2,00;100;2011
32560;33456;150,00;G;150,00;85;2011
32561;858;46,60;G;46,60;85;
32561;1;36,90;G;36,90;100;
32561;110;26,20;G;26,20;100;
32561;31608;1,40;G;1,40;90;
32570;153;40,00;G;40,00;100;2011
32570;152;20,00;G;20,00;100;2011
32570;114;20,00;G;20,00;100;2011
32570;103;20,00;G;20,00;100;2011
32604;684;600,00;G;600,00;86;2011
32604;335;55,00;G;55,00;84;2011
32604;682;100,00;G;100,00;86;2011
32604;858;165,00;G;165,00;85;2011
32604;5900;14,00;G;14,00;100;2011
32604;110;112,50;G;112,50;100;2011
32604;642;50,00;G;50,00;86;2011
32604;30;2,50;G;2,50;100;2011
32604;74;5,00;G;5,00;100;2011
32604;393;7,00;G;7,00;84;2011
32604;345;200,00;G;200,00;78;2011
32604;300;120,00;G;120,00;84;2011
32604;309;120,00;G;120,00;84;2011
32605;786;300,00;G;300,00;70;2011
32605;28947;100,00;G;100,00;80;2011
32605;29;200,00;G;200,00;100;2011
32605;335;110,00;G;110,00;84;2011
32605;5900;28,00;G;28,00;100;2011
32605;79;6,50;G;6,50;100;2011
32605;11177;3,00;G;3,00;100;2011
32605;333;6,00;G;6,00;85;2011
32607;33501;270,00;G;270,00;100;2011
32607;541;15,00;G;15,00;100;2011
32607;354;15,00;G;15,00;85;2011
32607;31;15,00;G;15,00;100;2011
32607;11557;15,00;G;15,00;100;2011
32607;393;5,00;G;5,00;84;2011
32607;1;4,00;G;4,00;100;2011
32607;11511;350,00;G;350,00;100;2011
32607;335;150,00;G;150,00;84;2011
32607;352;450,00;G;450,00;85;2011
32607;28938;70,00;G;70,00;100;2011
32607;29008;10,00;G;10,00;100;2011
32607;922;100,00;G;100,00;82;2011
32607;699;200,00;G;200,00;82;2011
32607;858;110,00;G;110,00;85;2011
32608;398;400,00;G;400,00;85;2011
32608;393;8,00;G;8,00;10;2011
32608;335;110,00;G;110,00;84;2011
32608;396;180,00;G;180,00;88;2011
32608;300;65,00;G;65,00;86;2011
32608;31;10,00;G;10,00;83;2011
32608;541;14,50;G;14,50;100;2011
32608;30;3,00;G;3,00;100;2011
32608;33501;110,00;G;110,00;100;2011
32609;398;400,00;G;400,00;85;2011
32609;393;8,00;G;8,00;10;2011
32609;335;110,00;G;110,00;84;2011
32609;300;65,00;G;65,00;86;2011
32609;31;10,00;G;10,00;83;2011
32609;541;14,50;G;14,50;100;2011
32609;30;5,00;G;5,00;100;2011
32609;372;55,00;G;55,00;88;2011
32609;395;150,00;G;150,00;88;2011
32609;922;150,00;G;150,00;83;2011
32609;33501;270,00;G;270,00;100;2011
32610;399;250,00;G;250,00;100;2011
32610;922;1500,00;G;1500,00;82;2011
32610;335;30,00;G;30,00;84;2011
32610;393;2,00;G;2,00;84;2011
32610;31557;20,00;G;20,00;85;2011
32610;30;4,50;G;4,50;100;2011
32610;1;7,00;G;7,00;100;2011
32610;27;14,00;G;14,00;100;2011
32610;858;55,00;G;55,00;85;2011
32610;541;29,00;G;29,00;100;2011
32611;835;500,00;G;500,00;85;2011
32611;393;12,25;G;12,25;85;2011
32611;30;2,50;G;2,50;100;2011
32611;31557;20,00;G;20,00;89;2011
32611;541;19,00;G;19,00;100;2011
32611;333;8,00;G;8,00;78;2011
32612;835;75,00;G;75,00;85;2011
32612;31557;10,00;G;10,00;89;2011
32612;541;6,75;G;6,75;100;2011
32612;29055;100,00;G;100,00;85;2011
32612;337;20,00;G;20,00;81;2011
32612;355;120,00;G;120,00;89;2011
32612;29014;100,00;G;100,00;87;2011
32612;31;18,00;G;18,00;80;2011
32612;1;4,00;G;4,00;100;2011
32612;333;6,00;G;6,00;78;2011
32613;835;100,00;G;100,00;85;2011
32613;333;6,00;G;6,00;78;2011
32613;5900;7,00;G;7,00;100;2011
32613;75;100,00;G;100,00;83;2011
32613;30;1,50;G;1,50;100;2011
32613;11177;1,50;G;1,50;100;2011
32613;110;17,50;G;17,50;100;2011
32613;29066;50,00;G;50,00;83;2011
32614;205;200,00;G;200,00;88;2011
32614;335;110,00;G;110,00;88;2011
32614;632;300,00;G;300,00;88;2011
32614;30;5,00;G;5,00;100;2011
32614;642;11,00;G;11,00;86;2011
32614;300;150,00;G;150,00;84;2011
32614;33026;150,00;G;150,00;100;2011
32615;29026;400,00;G;400,00;70;2011
32615;335;150,00;G;150,00;85;2011
32615;541;14,50;G;14,50;100;2011
32615;11177;2,00;G;2,00;100;2011
32615;1309;50,00;G;50,00;100;2011
32615;642;50,00;G;50,00;86;2011
32616;25;4,50;G;4,50;100;2011
32616;29210;300,00;G;300,00;86;2011
32616;29066;300,00;G;300,00;83;2011
32616;1;160,00;G;160,00;100;2011
32616;11188;1,00;G;1,00;100;2011
32617;29066;1000,00;G;1000,00;83;2011
32617;1;200,00;G;200,00;100;2011
32617;11188;1,00;G;1,00;100;2011
32617;851;180,00;G;180,00;85;2011
32618;393;3,00;G;3,00;100;2011
32618;541;14,50;G;14,50;100;2011
32618;353;100,00;G;100,00;100;2011
32618;910;50,00;G;50,00;100;2011
32618;31;30,00;G;30,00;100;2011
32618;929;25,00;G;25,00;100;2011
32618;28;10,00;G;10,00;100;2011
32618;31557;2,00;G;2,00;100;2011
32624;32623;33,00;G;33,00;100;2011
32624;922;250,00;G;250,00;100;2011
32629;32628;45,00;G;45,00;100;2011
32629;922;275,00;G;275,00;100;2011
32631;32630;58,00;G;58,00;100;
32631;922;275,00;G;275,00;100;
32633;32632;53,00;G;53,00;100;2011
32633;922;275,00;G;275,00;100;2011
32637;32636;35,00;G;35,00;100;2011
32637;922;250,00;G;250,00;100;2011
32639;32638;33,00;G;33,00;100;2011
32639;922;250,00;G;250,00;100;2011
32641;32640;31,00;G;31,00;100;2011
32641;922;250,00;G;250,00;100;2011
32643;32642;33,00;G;33,00;100;2011
32643;922;250,00;G;250,00;100;2011
32645;32644;33,00;G;33,00;100;2011
32645;922;250,00;G;250,00;100;2011
32649;32648;33,00;G;33,00;100;2011
32649;922;250,00;G;250,00;100;2011
32652;32651;33,00;G;33,00;100;2011
32652;922;250,00;G;250,00;100;2011
32654;922;250,00;G;250,00;100;2011
32654;32653;33,00;G;33,00;100;2011
32658;32657;41,70;G;41,70;100;2011
32658;922;262,50;G;262,50;100;2011
32660;32659;33,00;G;33,00;100;2011
32660;922;250,00;G;250,00;100;2011
32662;32661;37,00;G;37,00;100;2011
32662;922;258,00;G;258,00;100;2011
32674;32667;38,00;G;38,00;100;2013
32674;606;240,00;G;240,00;100;2013
32677;32675;20,00;G;20,00;100;2013
32677;606;200,00;G;200,00;100;2013
32693;110;260,00;G;260,00;100;2011
32693;858;55,00;G;55,00;85;2011
32693;922;150,00;G;150,00;82;2011
32693;32709;250,00;G;250,00;90;2011
32707;32701;80,00;G;80,00;100;2011
32707;32845;20,00;G;20,00;100;2011
32711;207;92,00;G;92,00;100;
32711;30;1,00;G;1,00;100;
32711;535;7,00;G;7,00;100;
32719;922;53,00;G;53,00;83;2011
32719;355;8,00;G;8,00;84;2011
32719;354;5,00;G;5,00;85;2011
32719;337;5,00;G;5,00;84;2011
32719;300;5,00;G;5,00;86;2011
32719;117;6,00;G;6,00;100;2011
32719;372;3,00;G;3,00;88;2011
32719;541;1,00;G;1,00;100;2011
32719;38;1,00;G;1,00;83;2011
32719;32704;13,00;G;13,00;80;2011
32723;1;255,00;G;255,00;100;2011
32723;858;110,00;G;110,00;85;2011
32723;20;18,00;G;18,00;100;2011
32723;31544;240,00;G;240,00;100;2011
32723;74;10,00;G;10,00;100;2011
32723;11188;4,00;G;4,00;100;2011
32723;32308;150,00;G;150,00;90;2011
32723;922;75,00;G;75,00;82;2011
32729;11689;100,00;G;100,00;100;2011
32732;922;300,00;G;300,00;54;2011
32732;30;2,50;G;2,50;100;2011
32732;32731;100,00;G;100,00;100;2011
32747;26;25,00;G;25,00;90;2011
32747;922;200,00;G;200,00;87;2011
32747;541;15,00;G;15,00;100;2011
32747;110;275,00;G;275,00;100;2011
32747;30;5,00;G;5,00;100;2011
32752;26;25,00;G;25,00;100;2011
32752;922;200,00;G;200,00;82;2011
32752;541;20,00;G;20,00;100;2011
32752;110;275,00;G;275,00;100;2011
32752;30;2,00;G;2,00;100;2011
32752;398;250,00;G;250,00;85;2011
32752;354;25,00;G;25,00;85;2011
32752;829;112,00;G;112,00;85;2011
32752;28938;126,00;G;126,00;90;2011
32752;642;200,00;G;200,00;86;2011
32753;354;25,00;G;25,00;88;2011
32753;642;200,00;G;200,00;100;2011
32753;345;300,00;G;300,00;88;2011
32753;110;275,00;G;275,00;100;2011
32753;922;200,00;G;200,00;88;2011
32753;26;25,00;G;25,00;100;2011
32753;30;5,00;G;5,00;100;2011
32753;398;250,00;G;250,00;85;2011
32753;541;20,00;G;20,00;100;2011
32755;642;200,00;G;200,00;100;2011
32755;110;275,00;G;275,00;100;2011
32755;335;55,00;G;55,00;88;2011
32755;922;200,00;G;200,00;88;2011
32755;354;25,00;G;25,00;88;2011
32755;26;25,00;G;25,00;100;2011
32755;30;5,00;G;5,00;100;2011
32755;541;20,00;G;20,00;100;2011
32755;398;250,00;G;250,00;85;2011
32755;11562;400,00;G;400,00;82;2011
32756;642;200,00;G;200,00;100;2011
32756;110;275,00;G;275,00;100;2011
32756;335;55,00;G;55,00;88;2011
32756;922;200,00;G;200,00;88;2011
32756;354;25,00;G;25,00;88;2011
32756;26;25,00;G;25,00;100;2011
32756;30;5,00;G;5,00;100;2011
32756;541;20,00;G;20,00;100;2011
32756;398;250,00;G;250,00;85;2011
32756;711;400,00;G;400,00;83;2011
32757;354;25,00;G;25,00;88;2011
32757;642;200,00;G;200,00;100;2011
32757;110;275,00;G;275,00;100;2011
32757;922;200,00;G;200,00;88;2011
32757;26;25,00;G;25,00;100;2011
32757;30;5,00;G;5,00;100;2011
32757;471;200,00;G;200,00;88;2011
32757;11565;250,00;G;250,00;85;2011
32757;541;20,00;G;20,00;100;2011
32757;398;250,00;G;250,00;85;2011
32759;922;200,00;G;200,00;88;2011
32759;642;200,00;G;200,00;100;2011
32759;110;275,00;G;275,00;100;2011
32759;335;75,00;G;75,00;88;2011
32759;355;180,00;G;180,00;88;2011
32759;26;25,00;G;25,00;100;2011
32759;30;5,00;G;5,00;100;2011
32759;541;20,00;G;20,00;100;2011
32759;398;250,00;G;250,00;85;2011
32759;354;25,00;G;25,00;85;2011
32759;28938;100,00;G;100,00;90;2011
32759;345;200,00;G;200,00;78;2011
32761;110;275,00;G;275,00;100;2011
32761;642;200,00;G;200,00;100;2011
32761;922;200,00;G;200,00;88;2011
32761;354;25,00;G;25,00;88;2011
32761;26;25,00;G;25,00;100;2011
32761;30;3,00;G;3,00;100;2011
32761;335;150,00;G;150,00;88;2011
32761;29078;200,00;G;200,00;88;2011
32761;30305;100,00;G;100,00;88;2011
32761;398;250,00;G;250,00;85;2011
32761;541;20,00;G;20,00;100;2011
32762;354;25,00;G;25,00;88;2011
32762;642;200,00;G;200,00;100;2011
32762;779;220,00;G;220,00;88;2011
32762;110;275,00;G;275,00;100;2011
32762;922;200,00;G;200,00;88;2011
32762;26;25,00;G;25,00;100;2011
32762;30;5,00;G;5,00;100;2011
32762;653;100,00;G;100,00;100;2011
32762;471;200,00;G;200,00;88;2011
32762;541;20,00;G;20,00;100;2011
32762;398;250,00;G;250,00;85;2011
32763;354;25,00;G;25,00;88;2011
32763;642;200,00;G;200,00;100;2011
32763;779;220,00;G;220,00;88;2011
32763;110;275,00;G;275,00;100;2011
32763;922;200,00;G;200,00;88;2011
32763;26;25,00;G;25,00;100;2011
32763;30;5,00;G;5,00;100;2011
32763;471;200,00;G;200,00;88;2011
32763;541;20,00;G;20,00;100;2011
32763;398;250,00;G;250,00;85;2011
32764;354;25,00;G;25,00;88;2011
32764;642;200,00;G;200,00;100;2011
32764;779;250,00;G;250,00;88;2011
32764;110;300,00;G;300,00;100;2011
32764;922;200,00;G;200,00;88;2011
32764;345;100,00;G;100,00;88;2011
32764;26;25,00;G;25,00;100;2011
32764;30;5,00;G;5,00;100;2011
32764;541;20,00;G;20,00;100;2011
32764;398;250,00;G;250,00;85;2011
32765;352;200,00;G;200,00;88;2011
32765;922;200,00;G;200,00;88;2011
32765;642;100,00;G;100,00;100;2011
32765;110;275,00;G;275,00;100;2011
32765;26;25,00;G;25,00;100;2011
32765;30;5,00;G;5,00;100;2011
32765;29239;200,00;G;200,00;100;2011
32765;3323;100,00;G;100,00;100;2011
32765;354;25,00;G;25,00;88;2011
32765;541;20,00;G;20,00;100;2011
32765;398;250,00;G;250,00;85;2011
32766;30306;300,00;G;300,00;88;2011
32766;110;300,00;G;300,00;100;2011
32766;642;200,00;G;200,00;100;2011
32766;922;200,00;G;200,00;88;2011
32766;354;25,00;G;25,00;88;2011
32766;26;25,00;G;25,00;100;2011
32766;30;1,00;G;1,00;100;2011
32766;398;250,00;G;250,00;85;2011
32766;541;20,00;G;20,00;100;2011
32767;642;200,00;G;200,00;100;2011
32767;11067;150,00;G;150,00;88;2011
32767;828;150,00;G;150,00;88;2011
32767;110;275,00;G;275,00;100;2011
32767;922;200,00;G;200,00;88;2011
32767;26;25,00;G;25,00;100;2011
32767;30;5,00;G;5,00;100;2011
32767;541;20,00;G;20,00;86;2011
32767;398;250,00;G;250,00;85;2011
32767;354;25,00;G;25,00;85;2011
32768;354;25,00;G;25,00;88;2011
32768;642;200,00;G;200,00;100;2011
32768;110;275,00;G;275,00;100;2011
32768;834;100,00;G;100,00;88;2011
32768;835;200,00;G;200,00;88;2011
32768;922;200,00;G;200,00;88;2011
32768;431;28,00;G;28,00;88;2011
32768;26;25,00;G;25,00;100;2011
32768;30;5,00;G;5,00;100;2011
32768;541;20,00;G;20,00;100;2011
32768;398;250,00;G;250,00;85;2011
32769;26;25,00;G;25,00;90;2011
32769;922;200,00;G;200,00;87;2011
32769;541;15,00;G;15,00;100;2011
32769;110;275,00;G;275,00;100;2011
32769;30;5,00;G;5,00;100;2011
32769;398;250,00;G;250,00;85;2011
32769;354;25,00;G;25,00;85;2011
32769;642;200,00;G;200,00;86;2011
32812;684;687,00;G;687,00;86;2011
32812;110;470,00;G;470,00;100;2011
32812;156;75,00;G;75,00;86;2011
32812;5901;25,00;G;25,00;90;2011
32812;26;17,00;G;17,00;90;2011
32812;30;12,00;G;12,00;100;2011
32813;5900;100,00;G;100,00;100;2011
32813;110;110,00;G;110,00;100;2011
32813;922;30,00;G;30,00;82;2011
32813;779;175,00;G;175,00;100;2011
32813;355;170,00;G;170,00;85;2011
32813;858;137,50;G;137,50;85;2011
32813;29065;200,00;G;200,00;82;2011
32813;33449;150,00;G;150,00;86;2011
32814;684;526,85;G;526,85;86;2011
32814;922;266,26;G;266,26;82;2011
32814;100;134,07;G;134,07;100;2011
32814;110;103,86;G;103,86;100;2011
32814;112;79,31;G;79,31;100;2011
32814;30;11,33;G;11,33;100;2011
32815;922;500,00;G;500,00;82;2011
32815;30;8,00;G;8,00;100;2011
32815;110;200,00;G;200,00;100;2011
32815;100;800,00;G;800,00;100;2011
32815;716;600,00;G;600,00;82;2011
32815;707;600,00;G;600,00;83;2011
32819;922;500,00;G;500,00;82;2011
32819;30;10,00;G;10,00;100;2011
32819;5900;30,00;G;30,00;100;2011
32819;110;385,00;G;385,00;100;2011
32819;100;355,00;G;355,00;100;2011
32819;11511;750,00;G;750,00;100;2011
32819;706;200,00;G;200,00;83;2011
32820;858;110,00;G;110,00;85;
32820;185;240,00;G;240,00;100;
32820;5900;150,00;G;150,00;90;
32820;1;127,50;G;127,50;100;
32821;110;195,00;G;195,00;100;2011
32821;31608;200,00;G;200,00;90;2011
32821;427;170,00;G;170,00;100;2011
32821;858;165,00;G;165,00;85;2011
32821;1;170,00;G;170,00;100;2011
32823;606;500,00;G;500,00;80;
32823;110;150,00;G;150,00;100;
32823;858;120,00;G;120,00;80;
32823;5900;35,00;G;35,00;100;
32823;30;2,50;G;2,50;100;
32824;602;500,00;G;500,00;80;2011
32824;110;150,00;G;150,00;100;2011
32824;858;120,00;G;120,00;80;2011
32824;5900;35,00;G;35,00;100;2011
32824;30;2,50;G;2,50;100;2011
32825;689;500,00;G;500,00;80;2011
32825;110;150,00;G;150,00;100;2011
32825;858;120,00;G;120,00;80;2011
32825;5900;35,00;G;35,00;100;2011
32825;30;2,50;G;2,50;100;2011
32826;921;500,00;G;500,00;80;2011
32826;110;150,00;G;150,00;100;2011
32826;858;120,00;G;120,00;80;2011
32826;5900;35,00;G;35,00;100;2011
32826;30;2,50;G;2,50;100;2011
32827;611;800,00;G;800,00;85;2011
32827;858;180,00;G;180,00;85;2011
32827;110;240,00;G;240,00;100;2011
32827;1;24,00;G;24,00;100;2011
32827;5900;15,00;G;15,00;100;2011
32827;30;5,00;G;5,00;100;2011
32828;606;800,00;G;800,00;85;2011
32828;858;180,00;G;180,00;85;2011
32828;110;240,00;G;240,00;100;2011
32828;1;24,00;G;24,00;100;2011
32828;5900;15,00;G;15,00;100;2011
32828;30;5,00;G;5,00;100;2011
32829;602;800,00;G;800,00;86;2011
32829;858;180,00;G;180,00;85;2011
32829;110;240,00;G;240,00;100;2011
32829;1;24,00;G;24,00;100;2011
32829;5900;15,00;G;15,00;100;2011
32829;30;5,00;G;5,00;100;2011
32830;689;800,00;G;800,00;86;2011
32830;858;180,00;G;180,00;85;2011
32830;110;240,00;G;240,00;100;2011
32830;1;24,00;G;24,00;100;2011
32830;5900;15,00;G;15,00;100;2011
32830;30;5,00;G;5,00;100;2011
32831;611;500,00;G;500,00;85;2011
32831;110;150,00;G;150,00;100;2011
32831;858;120,00;G;120,00;85;2011
32831;5900;35,00;G;35,00;100;2011
32831;30;2,50;G;2,50;100;2011
32832;684;700,00;G;700,00;86;2010
32832;858;55,00;G;55,00;84;2010
32832;162;30,00;G;30,00;100;2010
32832;1;42,50;G;42,50;100;2010
32832;11188;4,00;G;4,00;100;2010
32833;5900;50,00;G;50,00;100;2011
32833;858;110,00;G;110,00;80;2011
32833;684;650,00;G;650,00;80;2011
32833;110;275,00;G;275,00;100;2011
32833;30;3,00;G;3,00;100;2011
32834;5900;50,00;G;50,00;100;2011
32834;858;110,00;G;110,00;80;2011
32834;110;275,00;G;275,00;100;2011
32834;30;3,00;G;3,00;100;2011
32834;606;650,00;G;650,00;80;2011
32835;5900;50,00;G;50,00;100;2011
32835;858;110,00;G;110,00;80;2011
32835;110;275,00;G;275,00;100;2011
32835;30;3,00;G;3,00;100;2011
32835;689;650,00;G;650,00;80;2011
32836;110;165,00;G;165,00;100;2011
32836;30;3,00;G;3,00;100;2011
32836;29066;400,00;G;400,00;78;2011
32836;922;100,00;G;100,00;80;2011
32837;29066;200,00;G;200,00;83;2011
32837;1;42,50;G;42,50;100;2011
32837;3;70,00;G;70,00;100;2011
32837;11188;4,00;G;4,00;100;2011
32838;5900;100,00;G;100,00;100;2011
32838;922;225,00;G;225,00;80;2011
32838;921;225,00;G;225,00;80;2011
32838;110;193,00;G;193,00;100;2011
32838;74;8,00;G;8,00;100;2011
32839;28916;1040,00;G;1040,00;82;2011
32839;3;22,50;G;22,50;90;2011
32839;4;22,50;G;22,50;90;2011
32839;922;37,50;G;37,50;82;2011
32839;5900;15,00;G;15,00;100;2011
32840;5900;22,50;G;22,50;100;2011
32840;110;25,00;G;25,00;100;2011
32840;684;300,00;G;300,00;86;2011
32840;858;220,00;G;220,00;85;2011
32840;30;4,00;G;4,00;100;2011
32840;33456;400,00;G;400,00;86;2011
32841;5900;22,50;G;22,50;100;2011
32841;110;25,00;G;25,00;100;2011
32841;858;220,00;G;220,00;85;2011
32841;30;4,00;G;4,00;100;2011
32841;606;300,00;G;300,00;86;2011
32841;33456;400,00;G;400,00;86;2011
32842;5900;22,50;G;22,50;100;2011
32842;110;25,00;G;25,00;100;2011
32842;858;220,00;G;220,00;85;2011
32842;30;4,00;G;4,00;100;2011
32842;689;300,00;G;300,00;86;2011
32842;33456;400,00;G;400,00;86;2011
32843;5900;22,50;G;22,50;100;2011
32843;110;25,00;G;25,00;100;2011
32843;858;220,00;G;220,00;85;2011
32843;30;4,00;G;4,00;100;2011
32843;29066;300,00;G;300,00;82;2011
32843;33456;400,00;G;400,00;86;2011
32845;922;200,00;G;200,00;83;2011
32845;1;127,50;G;127,50;100;2011
32845;20;12,00;G;12,00;100;2011
32845;162;6,00;G;6,00;100;2011
32851;922;600,00;G;600,00;82;2011
32851;606;500,00;G;500,00;86;2011
32851;790;300,00;G;300,00;78;2011
32851;428;50,00;G;50,00;100;2011
32851;3;50,00;G;50,00;100;2011
32851;858;60,00;G;60,00;85;2011
32851;151;180,00;G;180,00;100;2011
32851;5900;19,00;G;19,00;100;2011
32851;335;75,00;G;75,00;84;2011
32851;30;7,50;G;7,50;100;2011
32853;922;600,00;G;600,00;85;2011
32853;790;300,00;G;300,00;85;2011
32853;156;180,00;G;180,00;100;2011
32853;428;50,00;G;50,00;100;2011
32853;3;50,00;G;50,00;100;2011
32853;858;60,00;G;60,00;85;2011
32853;5900;19,00;G;19,00;100;2011
32853;335;75,00;G;75,00;85;2011
32853;30;7,50;G;7,50;100;2011
32853;606;500,00;G;500,00;86;2011
32854;922;600,00;G;600,00;85;2011
32854;790;300,00;G;300,00;85;2011
32854;156;180,00;G;180,00;100;2011
32854;428;50,00;G;50,00;100;2011
32854;3;50,00;G;50,00;100;2011
32854;858;60,00;G;60,00;85;2011
32854;5900;19,00;G;19,00;100;2011
32854;335;75,00;G;75,00;85;2011
32854;30;7,50;G;7,50;100;2011
32854;689;500,00;G;500,00;86;2011
32855;606;500,00;G;500,00;80;2011
32855;26;15,00;G;15,00;100;2011
32855;161;150,00;G;150,00;100;2011
32855;110;55,00;G;55,00;100;2011
32855;29066;75,00;G;75,00;78;2011
32855;30;4,00;G;4,00;100;2011
32855;858;110,00;G;110,00;80;2011
32855;5900;50,00;G;50,00;100;2011
32856;26;15,00;G;15,00;100;2011
32856;161;150,00;G;150,00;100;2011
32856;110;55,00;G;55,00;100;2011
32856;29066;75,00;G;75,00;78;2011
32856;30;4,00;G;4,00;100;2011
32856;858;110,00;G;110,00;80;2011
32856;5900;50,00;G;50,00;100;2011
32856;684;500,00;G;500,00;80;2011
32857;26;15,00;G;15,00;100;2011
32857;161;150,00;G;150,00;100;2011
32857;110;55,00;G;55,00;100;2011
32857;29066;75,00;G;75,00;78;2011
32857;30;4,00;G;4,00;100;2011
32857;858;110,00;G;110,00;80;2011
32857;5900;50,00;G;50,00;100;2011
32857;689;500,00;G;500,00;80;2011
32858;3200;1200,00;G;1200,00;80;2011
32858;1379;200,00;G;200,00;80;2011
32858;632;100,00;G;100,00;80;2011
32858;5900;15,00;G;15,00;100;2011
32858;3;20,00;G;20,00;100;2011
32858;30;5,00;G;5,00;100;2011
32858;32704;400,00;G;400,00;82;2011
32859;809;1000,00;G;1000,00;85;2011
32859;922;600,00;G;600,00;82;2011
32859;30;40,00;G;40,00;100;2011
32859;5900;130,00;G;130,00;100;2011
32859;110;300,00;G;300,00;100;2011
32859;100;600,00;G;600,00;100;2011
32859;706;300,00;G;300,00;83;2011
32862;100;165,00;G;165,00;100;2011
32862;794;500,00;G;500,00;78;2011
32862;914;500,00;G;500,00;82;2011
32862;5900;45,00;G;45,00;90;2011
32862;3;10,00;G;10,00;90;2011
32862;30;8,00;G;8,00;100;2011
32862;150;55,00;G;55,00;100;2011
32863;11511;1000,00;G;1000,00;100;2011
32863;705;200,00;G;200,00;80;2011
32863;30;4,00;G;4,00;100;2011
32863;32862;200,00;G;200,00;100;2011
32863;684;684,00;G;684,00;86;2011
32864;11511;1000,00;G;1000,00;100;2011
32864;705;200,00;G;200,00;80;2011
32864;30;4,00;G;4,00;100;2011
32864;32862;200,00;G;200,00;100;2011
32864;922;200,00;G;200,00;83;2011
32865;337;200,00;G;200,00;84;2011
32865;5900;15,00;G;15,00;100;2011
32865;824;200,00;G;200,00;88;2011
32865;1379;600,00;G;600,00;100;2011
32866;1370;600,00;G;600,00;100;2011
32866;337;200,00;G;200,00;84;2011
